User-ID,Index,location-Rating
23631,60,0
23631,61,9
23631,62,8
23631,63,10
23634,34,9
23634,35,7
23634,48,9
23635,49,7
23635,70,0
23635,7,7
23635,6,0
23636,5,9
23637,4,7
23637,66,9
23642,67,0
23642,3,6
23642,75,0
23642,76,7
23642,77,6
23642,78,5
23642,80,0
23642,81,5
23642,82,9
23642,83,7
23642,84,0
23643,2,10
23643,10,9
23643,11,0
23643,12,7
23643,13,0
23643,14,7
23645,15,8
23645,16,10
23645,17,9
23648,18,0
23648,19,0
23648,10,0
23650,22,8
23650,21,5
23650,23,0
23650,24,10
23650,11,5
23650,30,6
23650,31,6
23650,33,5
23650,40,6
23650,47,7
23650,50,9
23650,28,0
23650,9,0
23650,29,7
23652,7,8
23652,8,5
23652,25,6
23652,26,0
23652,27,5
23652,28,8
23652,29,7
23652,41,0
23652,42,8
23652,60,0
23652,61,8
23652,62,8
23652,63,5
23652,34,0
23652,35,5
23652,48,6
23652,49,0
23652,70,5
23652,7,6
23652,6,8
23653,5,8
23653,4,9
23655,66,10
23656,67,0
23656,3,0
23656,75,6
23657,76,7
23659,77,6
23659,78,0
23659,80,9
23659,81,0
23659,82,8
23659,83,5
23659,84,0
23659,2,0
23659,10,0
23659,11,0
23659,12,0
23659,13,0
23659,14,0
23659,15,0
23659,16,7
23659,17,0
23659,18,0
23659,19,0
23659,10,0
23659,22,6
23659,21,0
23659,23,8
23659,24,8
23659,11,0
23659,30,0
23659,31,9
23659,33,0
23659,40,0
23659,47,0
23659,50,0
23659,28,0
23659,9,0
23659,29,0
23659,7,0
23659,8,0
23659,25,0
23659,26,0
23659,27,0
23659,28,0
23659,29,0
23659,41,0
23659,42,0
23659,60,0
23659,61,0
23661,62,6
23661,63,5
23661,34,7
23664,35,0
23664,48,10
23664,49,6
23664,70,0
23664,7,10
23664,6,0
23664,5,0
23664,4,7
23664,66,5
23665,67,5
23665,3,5
23665,75,5
23666,76,0
23666,77,0
23666,78,0
23666,80,6
23666,81,0
23666,82,0
23666,83,4
23666,84,0
23666,2,8
23666,10,9
23666,11,0
23666,12,0
23666,13,7
23667,14,0
23671,15,8
23671,16,8
23672,17,5
23673,18,8
23673,19,10
23673,10,10
23680,22,8
23680,21,0
23680,23,9
23680,24,0
23680,11,10
23680,30,5
23680,31,0
23680,33,0
23680,40,0
23680,47,0
23680,50,5
23680,28,0
23680,9,0
23680,29,0
23680,7,2
23680,8,0
23680,25,0
23680,26,0
23680,27,0
23680,28,5
23680,29,0
23680,41,0
23680,42,0
23680,60,0
23680,61,0
23680,62,0
23680,63,0
23680,34,0
23680,35,0
23680,48,0
23680,49,0
23680,70,0
23680,7,0
23680,6,0
23680,5,0
23680,4,0
23680,66,0
23680,67,9
23680,3,0
23680,75,0
23680,76,0
23680,77,0
23680,78,10
23680,80,0
23680,81,10
23680,82,0
23680,83,8
23680,84,9
23680,2,9
23680,10,0
23680,11,10
23680,12,10
23680,13,0
23680,14,0
23680,15,0
23680,16,0
23680,17,0
23680,18,7
23680,19,8
23680,10,9
23680,22,0
23680,21,0
23680,23,9
23680,24,0
23680,11,0
23680,30,10
23680,31,0
23680,33,0
23680,40,0
23680,47,0
23680,50,0
23680,28,0
23680,9,0
23680,29,0
23680,7,5
23680,8,5
23680,25,8
23680,26,0
23680,27,9
23680,28,0
23680,29,5
23680,41,0
23680,42,0
23680,60,0
23680,61,9
23680,62,0
23680,63,0
23680,34,0
23680,35,0
23680,48,8
23680,49,8
23680,70,8
23680,7,0
23680,6,7
23680,5,0
23680,4,0
23680,66,0
23680,67,0
23680,3,0
23680,75,0
23680,76,0
23680,77,0
23680,78,7
23680,80,0
23680,81,9
23680,82,8
23680,83,0
23680,84,0
23680,2,0
23680,10,0
23680,11,0
23680,12,0
23680,13,0
23680,14,7
23689,15,8
23694,16,4
23694,17,0
23695,18,6
23699,19,0
23699,10,10
23699,22,8
23699,21,9
23699,23,8
23699,24,0
23699,11,0
23699,30,8
23699,31,8
23699,33,10
23699,40,10
23699,47,10
23699,50,10
23699,28,0
23699,9,0
23699,29,0
23699,7,10
23699,8,0
23699,25,10
23699,26,9
23699,27,10
23699,28,7
23699,29,10
23699,41,8
23699,42,0
23699,60,7
23699,61,0
23699,62,0
23699,63,0
23699,34,8
23699,35,5
23699,48,8
23699,49,10
23699,70,7
23699,7,7
23699,6,10
23702,5,10
23703,4,0
23703,66,8
23703,67,0
23703,3,0
23703,75,0
23703,76,0
23703,77,0
23703,78,0
23703,80,0
23703,81,0
23704,82,0
23705,83,5
23709,84,0
23709,2,0
23712,10,7
23712,11,0
23712,12,8
23714,13,10
23714,14,10
23714,15,9
23714,16,9
23714,17,8
23716,18,10
23719,19,0
23724,10,0
23725,22,10
23725,21,10
23725,23,10
23725,24,10
23725,11,0
23725,30,10
23725,31,0
23725,33,10
23725,40,10
23725,47,10
23725,50,10
23725,28,0
23725,9,5
23725,29,9
23725,7,10
23725,8,0
23725,25,0
23725,26,9
23725,27,0
23725,28,6
23725,29,0
23725,41,0
23725,42,10
23725,60,10
23725,61,10
23725,62,0
23725,63,10
23725,34,10
23725,35,0
23725,48,10
23725,49,0
23725,70,10
23725,7,0
23725,6,0
23725,5,10
23725,4,10
23725,66,0
23725,67,10
23725,3,0
23725,75,10
23725,76,10
23725,77,0
23725,78,10
23725,80,10
23725,81,0
23725,82,10
23725,83,0
23725,84,10
23725,2,10
23725,10,10
23725,11,10
23725,12,10
23725,13,5
23725,14,5
23725,15,0
23725,16,10
23725,17,5
23725,18,10
23725,19,10
23725,10,10
23725,22,0
23725,21,8
23725,23,0
23725,24,10
23728,11,7
23737,30,0
23743,31,8
23745,33,0
23747,40,7
23749,47,0
23749,50,0
23749,28,0
23749,9,7
23749,29,0
23749,7,8
23749,8,0
23749,25,0
23749,26,9
23749,27,0
23749,28,0
23752,29,0
23752,41,0
23753,42,9
23753,60,8
23759,61,0
23762,62,7
23766,63,7
23768,34,0
23768,35,0
23768,48,0
23768,49,8
23768,70,0
23768,7,9
23768,6,0
23768,5,8
23768,4,0
23768,66,0
23768,67,0
23768,3,0
23768,75,0
23768,76,9
23768,77,0
23768,78,0
23768,80,0
23768,81,0
23768,82,0
23768,83,0
23768,84,0
23768,2,0
23768,10,0
23768,11,0
23768,12,0
23768,13,0
23768,14,0
23768,15,10
23768,16,0
23768,17,0
23768,18,0
23768,19,0
23768,10,0
23768,22,0
23768,21,5
23768,23,9
23768,24,0
23768,11,9
23768,30,0
23768,31,0
23768,33,9
23768,40,0
23768,47,0
23768,50,0
23768,28,0
23768,9,0
23768,29,0
23768,7,0
23768,8,0
23768,25,0
23768,26,8
23768,27,0
23768,28,0
23768,29,0
23768,41,0
23768,42,0
23768,60,0
23768,61,0
23768,62,0
23768,63,0
23768,34,0
23768,35,0
23768,48,0
23768,49,0
23768,70,8
23768,7,0
23768,6,9
23768,5,8
23768,4,0
23768,66,0
23768,67,0
23768,3,0
23768,75,0
23768,76,0
23768,77,0
23768,78,8
23768,80,0
23768,81,0
23768,82,0
23768,83,8
23768,84,0
23768,2,0
23768,10,0
23768,11,0
23768,12,0
23768,13,0
23768,14,0
23768,15,0
23768,16,0
23768,17,0
23768,18,0
23768,19,0
23768,10,0
23768,22,0
23768,21,0
23768,23,9
23768,24,0
23768,11,10
23768,30,0
23768,31,0
23768,33,0
23768,40,0
23768,47,0
23768,50,0
23768,28,0
23768,9,0
23768,29,0
23768,7,8
23768,8,8
23768,25,8
23768,26,10
23768,27,0
23768,28,0
23768,29,0
23768,41,10
23768,42,0
23768,60,0
23768,61,0
23768,62,0
23768,63,7
23768,34,0
23768,35,0
23768,48,0
23768,49,0
23768,70,0
23768,7,0
23768,6,0
23768,5,9
23768,4,0
23768,66,0
23768,67,0
23768,3,0
23768,75,0
23768,76,0
23768,77,0
23768,78,0
23768,80,0
23768,81,0
23768,82,0
23768,83,0
23768,84,0
23768,2,0
23768,10,0
23768,11,0
23768,12,0
23768,13,8
23768,14,0
23768,15,8
23768,16,0
23768,17,0
23768,18,0
23768,19,0
23768,10,0
23768,22,0
23768,21,0
23768,23,0
23768,24,0
23768,11,0
23768,30,0
23768,31,0
23768,33,0
23768,40,0
23768,47,0
23768,50,0
23768,28,0
23768,9,0
23768,29,8
23768,7,9
23768,8,0
23768,25,0
23768,26,0
23768,27,0
23768,28,0
23768,29,0
23768,41,0
23768,42,0
23768,60,0
23768,61,0
23768,62,0
23768,63,0
23768,34,10
23768,35,9
23768,48,7
23768,49,0
23768,70,0
23768,7,9
23768,6,0
23768,5,0
23768,4,10
23768,66,0
23768,67,0
23768,3,0
23768,75,0
23768,76,0
23768,77,0
23768,78,0
23768,80,0
23768,81,0
23768,82,0
23768,83,0
23768,84,0
23768,2,0
23768,10,0
23768,11,0
23768,12,8
23768,13,0
23768,14,0
23768,15,0
23768,16,0
23768,17,0
23768,18,0
23768,19,0
23768,10,9
23768,22,0
23768,21,0
23768,23,0
23768,24,0
23768,11,0
23768,30,0
23768,31,0
23768,33,0
23768,40,0
23768,47,0
23768,50,0
23768,28,0
23768,9,0
23768,29,0
23768,7,0
23768,8,0
23768,25,0
23768,26,0
23768,27,0
23768,28,0
23768,29,0
23768,41,0
23768,42,8
23768,60,0
23768,61,0
23768,62,7
23768,63,0
23768,34,0
23768,35,0
23768,48,0
23768,49,0
23768,70,0
23768,7,0
23768,6,0
23768,5,0
23768,4,0
23768,66,0
23768,67,0
23768,3,0
23768,75,0
23768,76,0
23768,77,0
23768,78,0
23768,80,0
23768,81,0
23768,82,0
23768,83,0
23768,84,0
23768,2,0
23768,10,0
23768,11,0
23768,12,0
23768,13,0
23768,14,0
23768,15,0
23768,16,8
23768,17,0
23768,18,0
23768,19,0
23768,10,0
23768,22,0
23768,21,0
23768,23,0
23768,24,0
23768,11,10
23768,30,0
23768,31,0
23768,33,0
23768,40,0
23768,47,7
23768,50,0
23768,28,0
23768,9,0
23768,29,0
23768,7,0
23768,8,0
23768,25,0
23768,26,0
23768,27,0
23768,28,0
23768,29,0
23768,41,0
23768,42,10
23768,60,9
23768,61,0
23768,62,0
23768,63,0
23768,34,0
23768,35,0
23768,48,0
23768,49,0
23768,70,0
23768,7,0
23768,6,0
23768,5,0
23768,4,0
23768,66,0
23768,67,0
23768,3,0
23768,75,0
23768,76,0
23768,77,0
23768,78,0
23768,80,0
23768,81,0
23768,82,0
23768,83,0
23768,84,10
23768,2,0
23768,10,9
23768,11,0
23768,12,0
23768,13,0
23768,14,0
23768,15,0
23768,16,0
23768,17,0
23768,18,0
23768,19,0
23768,10,0
23768,22,0
23768,21,0
23768,23,0
23768,24,0
23768,11,0
23768,30,0
23768,31,0
23768,33,0
23768,40,0
23768,47,0
23768,50,0
23768,28,0
23768,9,0
23768,29,0
23768,7,0
23768,8,0
23768,25,0
23768,26,0
23768,27,0
23768,28,0
23768,29,0
23768,41,0
23768,42,0
23768,60,0
23768,61,0
23768,62,0
23768,63,0
23768,34,0
23768,35,0
23768,48,0
23768,49,0
23768,70,0
23768,7,0
23768,6,0
23768,5,0
23768,4,0
23768,66,0
23768,67,0
23768,3,7
23768,75,0
23768,76,0
23768,77,0
23768,78,0
23768,80,0
23768,81,0
23768,82,0
23768,83,0
23768,84,0
23768,2,0
23768,10,0
23768,11,0
23768,12,7
23768,13,0
23768,14,8
23768,15,0
23768,16,0
23768,17,0
23768,18,0
23768,19,0
23768,10,0
23768,22,0
23768,21,0
23768,23,0
23768,24,0
23768,11,0
23768,30,0
23768,31,0
23768,33,7
23768,40,0
23768,47,0
23768,50,0
23768,28,7
23768,9,6
23768,29,0
23768,7,0
23768,8,0
23768,25,0
23768,26,0
23768,27,8
23768,28,0
23768,29,7
23768,41,7
23768,42,0
23768,60,0
23768,61,0
23768,62,0
23768,63,0
23768,34,0
23768,35,0
23768,48,0
23768,49,0
23768,70,0
23768,7,2
23768,6,0
23768,5,0
23768,4,0
23768,66,0
23768,67,0
23768,3,0
23768,75,0
23768,76,0
23768,77,0
23768,78,0
23768,80,0
23768,81,0
23768,82,0
23768,83,0
23768,84,8
23768,2,0
23768,10,0
23768,11,0
23768,12,0
23768,13,0
23768,14,0
23768,15,0
23768,16,0
23768,17,0
23768,18,0
23768,19,0
23768,10,0
23768,22,0
23768,21,0
23768,23,0
23768,24,0
23768,11,0
23768,30,0
23768,31,0
23768,33,0
23768,40,0
23768,47,0
23768,50,0
23768,28,0
23768,9,0
23768,29,0
23768,7,0
23768,8,0
23768,25,0
23768,26,0
23768,27,0
23768,28,0
23768,29,0
23768,41,0
23768,42,0
23768,60,0
23768,61,0
23768,62,0
23768,63,0
23768,34,0
23768,35,0
23768,48,0
23768,49,0
23768,70,0
23768,7,0
23768,6,0
23768,5,0
23768,4,0
23768,66,0
23768,67,0
23768,3,0
23768,75,0
23768,76,0
23768,77,0
23768,78,0
23768,80,0
23768,81,0
23768,82,0
23768,83,0
23768,84,0
23768,2,8
23768,10,6
23768,11,0
23768,12,0
23768,13,0
23768,14,0
23768,15,0
23768,16,0
23768,17,0
23768,18,6
23768,19,9
23768,10,0
23768,22,0
23768,21,8
23768,23,0
23768,24,0
23768,11,0
23768,30,0
23768,31,0
23768,33,0
23768,40,0
23768,47,0
23768,50,0
23768,28,0
23768,9,0
23768,29,0
23768,7,6
23768,8,0
23768,25,0
23768,26,0
23768,27,0
23768,28,0
23768,29,0
23768,41,0
23768,42,0
23768,60,0
23768,61,0
23768,62,8
23768,63,10
23768,34,0
23768,35,9
23768,48,10
23768,49,0
23768,70,0
23768,7,0
23768,6,0
23768,5,0
23768,4,0
23768,66,0
23768,67,10
23768,3,0
23768,75,0
23768,76,8
23768,77,0
23768,78,0
23768,80,0
23768,81,0
23768,82,0
23768,83,0
23768,84,0
23768,2,0
23768,10,0
23768,11,0
23768,12,0
23768,13,0
23768,14,0
23768,15,0
23768,16,0
23768,17,0
23768,18,0
23768,19,9
23768,10,9
23768,22,7
23768,21,8
23768,23,7
23768,24,8
23768,11,7
23768,30,8
23768,31,8
23768,33,0
23768,40,0
23768,47,7
23768,50,0
23768,28,0
23768,9,0
23768,29,0
23768,7,0
23768,8,0
23768,25,0
23768,26,6
23768,27,0
23768,28,0
23768,29,0
23768,41,0
23768,42,0
23768,60,0
23768,61,0
23768,62,0
23768,63,0
23768,34,0
23768,35,0
23768,48,0
23768,49,0
23768,70,0
23768,7,5
23768,6,0
23768,5,0
23768,4,0
23768,66,0
23768,67,0
23768,3,0
23768,75,0
23768,76,6
23768,77,0
23768,78,0
23768,80,0
23768,81,0
23768,82,0
23768,83,0
23768,84,0
23768,2,0
23768,10,0
23768,11,0
23768,12,0
23768,13,0
23768,14,0
23768,15,0
23768,16,0
23768,17,0
23768,18,0
23768,19,0
23768,10,0
23768,22,0
23768,21,0
23768,23,0
23768,24,0
23768,11,0
23768,30,0
23768,31,0
23768,33,0
23768,40,0
23768,47,0
23768,50,0
23768,28,0
23768,9,0
23768,29,0
23768,7,0
23768,8,0
23768,25,0
23768,26,0
23768,27,0
23768,28,0
23768,29,0
23768,41,0
23768,42,0
23768,60,0
23768,61,0
23768,62,0
23768,63,0
23768,34,0
23768,35,0
23768,48,0
23768,49,0
23768,70,0
23768,7,0
23768,6,0
23768,5,0
23768,4,0
23768,66,0
23768,67,0
23768,3,0
23768,75,0
23768,76,0
23768,77,0
23768,78,0
23768,80,0
23768,81,0
23768,82,0
23768,83,9
23768,84,0
23768,2,0
23768,10,0
23768,11,0
23768,12,0
23768,13,0
23768,14,0
23768,15,0
23768,16,0
23768,17,0
23768,18,0
23768,19,0
23768,10,0
23768,22,5
23768,21,0
23768,23,0
23768,24,0
23768,11,0
23768,30,0
23768,31,0
23768,33,0
23768,40,0
23768,47,0
23768,50,0
23768,28,0
23768,9,0
23768,29,0
23768,7,0
23768,8,0
23768,25,0
23768,26,0
23768,27,9
23768,28,0
23768,29,0
23768,41,0
23768,42,0
23768,60,0
23768,61,8
23768,62,0
23768,63,0
23768,34,0
23768,35,0
23768,48,0
23768,49,0
23768,70,0
23768,7,0
23768,6,0
23768,5,0
23768,4,0
23768,66,8
23768,67,0
23768,3,0
23768,75,0
23768,76,0
23768,77,0
23768,78,0
23768,80,0
23768,81,0
23768,82,0
23768,83,0
23768,84,0
23768,2,0
23768,10,0
23768,11,0
23768,12,0
23768,13,0
23768,14,0
23768,15,0
23768,16,0
23768,17,0
23768,18,0
23768,19,0
23768,10,0
23768,22,0
23768,21,0
23768,23,0
23768,24,0
23768,11,0
23768,30,6
23768,31,0
23768,33,0
23768,40,0
23768,47,0
23768,50,0
23768,28,0
23768,9,0
23768,29,0
23768,7,0
23768,8,0
23768,25,8
23768,26,0
23768,27,0
23768,28,0
23768,29,0
23768,41,0
23768,42,0
23768,60,0
23768,61,0
23768,62,0
23768,63,0
23768,34,0
23768,35,0
23768,48,0
23768,49,0
23768,70,0
23768,7,0
23768,6,0
23768,5,0
23768,4,0
23768,66,0
23768,67,0
23768,3,0
23768,75,0
23768,76,0
23768,77,0
23768,78,0
23768,80,0
23768,81,0
23768,82,0
23768,83,0
23768,84,0
23768,2,0
23768,10,0
23768,11,0
23768,12,0
23768,13,0
23768,14,0
23768,15,0
23768,16,0
23768,17,0
23768,18,0
23768,19,0
23768,10,0
23768,22,0
23768,21,0
23768,23,0
23768,24,0
23768,11,0
23768,30,0
23768,31,0
23768,33,0
23768,40,0
23768,47,0
23768,50,0
23768,28,0
23768,9,0
23768,29,0
23768,7,0
23768,8,0
23768,25,0
23768,26,0
23768,27,0
23768,28,0
23768,29,0
23768,41,0
23768,42,0
23768,60,0
23768,61,0
23768,62,0
23768,63,0
23768,34,0
23768,35,0
23768,48,8
23768,49,0
23768,70,0
23768,7,0
23768,6,0
23768,5,0
23768,4,0
23768,66,0
23768,67,0
23768,3,0
23768,75,0
23768,76,0
23768,77,0
23768,78,0
23768,80,0
23768,81,0
23768,82,0
23768,83,9
23768,84,0
23768,2,0
23768,10,0
23768,11,0
23768,12,0
23768,13,0
23768,14,0
23768,15,0
23768,16,0
23768,17,0
23768,18,0
23768,19,0
23768,10,0
23768,22,0
23768,21,0
23768,23,0
23768,24,0
23768,11,0
23768,30,0
23768,31,0
23768,33,0
23768,40,8
23768,47,0
23768,50,0
23768,28,0
23768,9,0
23768,29,0
23768,7,0
23768,8,0
23768,25,0
23768,26,0
23768,27,0
23768,28,0
23768,29,0
23768,41,0
23768,42,0
23768,60,9
23768,61,0
23768,62,0
23768,63,0
23768,34,0
23768,35,0
23768,48,0
23768,49,0
23768,70,0
23768,7,0
23768,6,0
23768,5,0
23768,4,0
23768,66,0
23768,67,0
23768,3,0
23768,75,0
23768,76,0
23768,77,0
23768,78,0
23768,80,0
23768,81,8
23768,82,0
23768,83,0
23768,84,0
23768,2,0
23768,10,0
23768,11,0
23768,12,0
23768,13,0
23768,14,0
23768,15,0
23768,16,0
23768,17,0
23768,18,0
23768,19,0
23768,10,0
23768,22,0
23768,21,0
23768,23,0
23768,24,0
23768,11,0
23768,30,0
23768,31,0
23768,33,9
23768,40,0
23768,47,8
23768,50,0
23768,28,0
23768,9,9
23768,29,0
23768,7,0
23768,8,9
23768,25,0
23768,26,7
23768,27,8
23768,28,0
23768,29,0
23768,41,0
23768,42,0
23768,60,9
23768,61,0
23768,62,0
23768,63,0
23768,34,0
23768,35,0
23768,48,0
23768,49,0
23768,70,0
23768,7,0
23768,6,0
23768,5,0
23768,4,0
23768,66,0
23768,67,0
23768,3,0
23768,75,0
23768,76,0
23768,77,0
23768,78,0
23768,80,0
23768,81,0
23768,82,0
23768,83,0
23768,84,0
23768,2,0
23768,10,0
23768,11,0
23768,12,0
23768,13,0
23768,14,0
23768,15,7
23768,16,0
23768,17,0
23768,18,0
23768,19,0
23768,10,0
23768,22,0
23768,21,0
23768,23,0
23768,24,0
23768,11,0
23768,30,0
23768,31,0
23768,33,0
23768,40,0
23768,47,0
23768,50,9
23768,28,0
23768,9,10
23768,29,0
23768,7,0
23768,8,0
23768,25,0
23768,26,0
23768,27,0
23768,28,0
23768,29,0
23768,41,0
23768,42,0
23768,60,0
23768,61,0
23768,62,0
23768,63,0
23768,34,0
23768,35,0
23768,48,0
23768,49,0
23768,70,0
23768,7,0
23768,6,0
23768,5,0
23768,4,0
23768,66,0
23768,67,0
23768,3,0
23768,75,0
23768,76,0
23768,77,0
23768,78,0
23768,80,0
23768,81,0
23768,82,0
23768,83,0
23768,84,0
23768,2,0
23768,10,0
23768,11,0
23768,12,0
23768,13,0
23768,14,0
23768,15,0
23768,16,0
23768,17,0
23768,18,0
23768,19,0
23768,10,0
23768,22,0
23768,21,0
23768,23,0
23768,24,0
23768,11,0
23768,30,0
23768,31,0
23768,33,0
23768,40,0
23768,47,0
23768,50,0
23768,28,0
23768,9,0
23768,29,0
23768,7,0
23768,8,0
23768,25,10
23768,26,0
23768,27,0
23768,28,0
23768,29,0
23768,41,9
23768,42,0
23768,60,0
23768,61,0
23768,62,0
23768,63,0
23768,34,0
23768,35,9
23768,48,0
23768,49,0
23768,70,0
23768,7,9
23768,6,0
23768,5,8
23768,4,0
23768,66,0
23768,67,0
23768,3,0
23768,75,0
23768,76,0
23768,77,0
23768,78,0
23768,80,2
23768,81,0
23768,82,0
23768,83,9
23768,84,0
23768,2,0
23768,10,0
23768,11,5
23768,12,4
23768,13,0
23768,14,0
23768,15,0
23768,16,0
23768,17,0
23768,18,0
23768,19,0
23768,10,7
23768,22,0
23768,21,0
23768,23,0
23768,24,0
23768,11,0
23768,30,0
23768,31,0
23768,33,0
23768,40,0
23768,47,0
23768,50,0
23768,28,0
23768,9,0
23768,29,0
23768,7,2
23768,8,0
23768,25,0
23768,26,0
23768,27,0
23768,28,8
23768,29,0
23768,41,7
23768,42,0
23768,60,0
23768,61,0
23768,62,0
23768,63,9
23768,34,0
23768,35,0
23768,48,0
23768,49,0
23768,70,0
23768,7,0
23768,6,0
23768,5,0
23768,4,0
23768,66,0
23768,67,0
23768,3,0
23768,75,0
23768,76,0
23768,77,0
23768,78,0
23768,80,0
23768,81,0
23768,82,0
23768,83,0
23768,84,0
23768,2,0
23768,10,0
23768,11,0
23768,12,9
23768,13,0
23768,14,0
23768,15,0
23768,16,0
23768,17,0
23768,18,0
23768,19,7
23768,10,8
23768,22,0
23768,21,0
23768,23,0
23768,24,0
23768,11,0
23768,30,0
23768,31,0
23768,33,0
23768,40,0
23768,47,0
23768,50,0
23768,28,8
23768,9,0
23768,29,0
23768,7,0
23768,8,8
23768,25,0
23768,26,0
23768,27,0
23768,28,0
23768,29,0
23768,41,8
23768,42,8
23768,60,0
23768,61,0
23768,62,0
23768,63,0
23768,34,0
23768,35,0
23768,48,0
23768,49,0
23768,70,0
23768,7,0
23768,6,0
23768,5,0
23768,4,0
23768,66,0
23768,67,10
23768,3,10
23768,75,0
23768,76,0
23768,77,0
23768,78,0
23768,80,0
23768,81,0
23768,82,0
23768,83,0
23768,84,0
23768,2,0
23768,10,0
23768,11,0
23768,12,0
23768,13,0
23768,14,0
23768,15,0
23768,16,8
23768,17,0
23768,18,0
23768,19,0
23768,10,0
23768,22,0
23768,21,0
23768,23,0
23768,24,7
23768,11,0
23768,30,10
23768,31,0
23768,33,0
23768,40,0
23768,47,0
23768,50,0
23768,28,0
23768,9,0
23768,29,0
23768,7,9
23768,8,0
23768,25,0
23768,26,0
23768,27,0
23768,28,0
23768,29,0
23768,41,0
23768,42,0
23768,60,7
23768,61,0
23768,62,0
23768,63,0
23768,34,8
23768,35,0
23768,48,0
23768,49,0
23768,70,0
23768,7,9
23768,6,0
23768,5,0
23768,4,0
23768,66,0
23768,67,0
23768,3,4
23768,75,0
23768,76,0
23768,77,0
23768,78,0
23768,80,0
23768,81,0
23768,82,0
23768,83,0
23768,84,8
23768,2,0
23768,10,0
23768,11,0
23768,12,0
23768,13,0
23768,14,0
23768,15,0
23768,16,0
23768,17,9
23768,18,0
23768,19,0
23768,10,0
23768,22,0
23768,21,0
23768,23,0
23768,24,0
23768,11,6
23768,30,8
23768,31,0
23768,33,0
23768,40,0
23768,47,0
23768,50,0
23768,28,0
23768,9,9
23768,29,9
23768,7,0
23768,8,0
23768,25,10
23768,26,0
23768,27,0
23768,28,9
23768,29,0
23768,41,9
23768,42,9
23768,60,7
23768,61,10
23768,62,0
23768,63,0
23768,34,10
23768,35,8
23768,48,0
23768,49,5
23768,70,0
23768,7,0
23768,6,0
23768,5,0
23768,4,0
23768,66,0
23768,67,0
23768,3,0
23768,75,9
23768,76,0
23768,77,0
23768,78,0
23768,80,0
23768,81,0
23768,82,0
23768,83,0
23768,84,0
23768,2,0
23768,10,0
23768,11,9
23768,12,0
23768,13,0
23768,14,8
23768,15,0
23768,16,0
23768,17,0
23768,18,0
23768,19,0
23768,10,0
23768,22,0
23768,21,0
23768,23,6
23768,24,0
23768,11,0
23768,30,0
23768,31,0
23768,33,0
23768,40,0
23768,47,0
23768,50,0
23768,28,0
23768,9,7
23768,29,0
23768,7,0
23768,8,0
23768,25,0
23768,26,0
23768,27,0
23768,28,0
23768,29,10
23768,41,0
23768,42,0
23768,60,0
23768,61,0
23768,62,0
23768,63,0
23768,34,0
23768,35,4
23768,48,0
23768,49,0
23768,70,0
23768,7,0
23768,6,5
23768,5,0
23768,4,0
23768,66,0
23768,67,0
23768,3,0
23768,75,0
23768,76,0
23768,77,0
23768,78,0
23768,80,0
23768,81,0
23768,82,0
23768,83,0
23768,84,0
23768,2,0
23768,10,0
23768,11,0
23768,12,0
23768,13,0
23768,14,0
23768,15,0
23768,16,0
23768,17,0
23768,18,0
23768,19,0
23768,10,10
23768,22,0
23768,21,0
23768,23,0
23768,24,0
23768,11,0
23768,30,0
23768,31,0
23768,33,0
23768,40,0
23768,47,0
23768,50,0
23768,28,0
23768,9,0
23768,29,0
23768,7,0
23768,8,0
23768,25,0
23768,26,0
23768,27,0
23768,28,0
23768,29,0
23768,41,0
23768,42,0
23768,60,0
23768,61,0
23768,62,0
23768,63,0
23768,34,0
23768,35,8
23768,48,0
23768,49,0
23768,70,0
23768,7,0
23768,6,0
23768,5,0
23768,4,0
23768,66,0
23768,67,0
23768,3,0
23768,75,0
23768,76,0
23768,77,5
23768,78,7
23768,80,0
23768,81,0
23768,82,0
23768,83,0
23768,84,0
23768,2,0
23768,10,0
23768,11,0
23768,12,0
23768,13,0
23768,14,0
23768,15,0
23768,16,0
23768,17,8
23768,18,0
23768,19,0
23768,10,0
23768,22,0
23768,21,0
23768,23,0
23768,24,0
23768,11,10
23768,30,0
23768,31,0
23768,33,0
23768,40,0
23768,47,0
23768,50,0
23768,28,7
23768,9,0
23768,29,0
23768,7,0
23768,8,0
23768,25,0
23768,26,0
23768,27,0
23768,28,0
23768,29,0
23768,41,0
23768,42,8
23768,60,0
23768,61,0
23768,62,0
23768,63,0
23768,34,0
23768,35,0
23768,48,0
23768,49,0
23768,70,0
23768,7,0
23768,6,0
23768,5,0
23768,4,0
23768,66,0
23768,67,0
23768,3,10
23768,75,6
23768,76,0
23768,77,0
23768,78,0
23768,80,8
23768,81,0
23768,82,0
23768,83,0
23768,84,0
23768,2,0
23768,10,0
23768,11,0
23768,12,0
23768,13,0
23768,14,0
23768,15,0
23768,16,0
23768,17,0
23768,18,0
23768,19,7
23768,10,0
23768,22,0
23768,21,0
23768,23,0
23768,24,0
23768,11,0
23768,30,0
23768,31,0
23768,33,0
23768,40,0
23768,47,0
23768,50,0
23768,28,10
23768,9,0
23768,29,0
23768,7,0
23768,8,0
23768,25,0
23768,26,0
23768,27,0
23768,28,0
23768,29,0
23768,41,0
23768,42,8
23768,60,0
23768,61,0
23768,62,0
23768,63,0
23768,34,0
23768,35,0
23768,48,0
23768,49,0
23768,70,0
23768,7,0
23768,6,0
23768,5,0
23768,4,0
23768,66,8
23768,67,0
23768,3,0
23768,75,7
23768,76,0
